cod_ibge,municipio,ano,populacao
317090,Varzelandia,2011,19383
317090,Varzelandia,2012,19390
317090,Varzelandia,2013,19407
317090,Varzelandia,2014,19425
317090,Varzelandia,2015,19457
317090,Varzelandia,2016,19460
317090,Varzelandia,2017,19459
317090,Varzelandia,2018,19446
317090,Varzelandia,2019,19427
317090,Varzelandia,2020,19408
317090,Varzelandia,2021,19371
317100,Vazante,2010,19942
317100,Vazante,2011,19972
317100,Vazante,2012,20039
317100,Vazante,2013,20089
317100,Vazante,2014,20136
317100,Vazante,2015,20189
317100,Vazante,2016,20238
317100,Vazante,2017,20263
317100,Vazante,2018,20294
317100,Vazante,2019,20346
317100,Vazante,2020,20391
317100,Vazante,2021,20415
317103,Verdelandia,2010,8376
317103,Verdelandia,2011,8407
317103,Verdelandia,2012,8401
317103,Verdelandia,2013,8368
317103,Verdelandia,2014,8339
317103,Verdelandia,2015,8294
317103,Verdelandia,2016,8254
317103,Verdelandia,2017,8193
317103,Verdelandia,2018,8123
317103,Verdelandia,2019,8048
317103,Verdelandia,2020,7979
317103,Verdelandia,2021,7913
317107,Veredinha,2010,5604
317107,Veredinha,2011,5589
317107,Veredinha,2012,5567
317107,Veredinha,2013,5543
317107,Veredinha,2014,5525
317107,Veredinha,2015,5507
317107,Veredinha,2016,5477
317107,Veredinha,2017,5452
317107,Veredinha,2018,5423
317107,Veredinha,2019,5400
317107,Veredinha,2020,5381
317107,Veredinha,2021,5344
317110,Verissimo,2010,3499
317110,Verissimo,2011,3522
317110,Verissimo,2012,3525
317110,Verissimo,2013,3525
317110,Verissimo,2014,3517
317110,Verissimo,2015,3519
317110,Verissimo,2016,3522
317110,Verissimo,2017,3511
317110,Verissimo,2018,3511
317110,Verissimo,2019,3509
317110,Verissimo,2020,3508
317110,Verissimo,2021,3500
317115,Vermelho Novo,2010,4758
317115,Vermelho Novo,2011,4766
317115,Vermelho Novo,2012,4790
317115,Vermelho Novo,2013,4815
317115,Vermelho Novo,2014,4844
317115,Vermelho Novo,2015,4877
317115,Vermelho Novo,2016,4910
317115,Vermelho Novo,2017,4924
317115,Vermelho Novo,2018,4951
317115,Vermelho Novo,2019,4975
317115,Vermelho Novo,2020,5002
317115,Vermelho Novo,2021,5008
317120,Vespasiano,2010,104926
317120,Vespasiano,2011,107229
317120,Vespasiano,2012,109548
317120,Vespasiano,2013,111868
317120,Vespasiano,2014,114255
317120,Vespasiano,2015,116674
317120,Vespasiano,2016,119050
317120,Vespasiano,2017,121318
317120,Vespasiano,2018,123548
317120,Vespasiano,2019,125820
317120,Vespasiano,2020,128082
317120,Vespasiano,2021,130263
317130,Vicosa,2010,73196
317130,Vicosa,2011,73587
317130,Vicosa,2012,74068
317130,Vicosa,2013,74568
317130,Vicosa,2014,75103
317130,Vicosa,2015,75636
317130,Vicosa,2016,76121
317130,Vicosa,2017,76590
317130,Vicosa,2018,77041
317130,Vicosa,2019,77507
317130,Vicosa,2020,78003
317130,Vicosa,2021,78361
317140,Vieiras,2010,3786
317140,Vieiras,2011,3779
317140,Vieiras,2012,3778
317140,Vieiras,2013,3778
317140,Vieiras,2014,3787
317140,Vieiras,2015,3793
317140,Vieiras,2016,3796
317140,Vieiras,2017,3808
317140,Vieiras,2018,3812
317140,Vieiras,2019,3804
317140,Vieiras,2020,3805
317140,Vieiras,2021,3802
317150,Mathias Lobato,2010,3430
317150,Mathias Lobato,2011,3397
317150,Mathias Lobato,2012,3378
317150,Mathias Lobato,2013,3360
317150,Mathias Lobato,2014,3337
317150,Mathias Lobato,2015,3322
317150,Mathias Lobato,2016,3295
317150,Mathias Lobato,2017,3272
317150,Mathias Lobato,2018,3235
317150,Mathias Lobato,2019,3210
317150,Mathias Lobato,2020,3180
317150,Mathias Lobato,2021,3148
317160,Virgem Da Lapa,2010,13815
317160,Virgem Da Lapa,2011,13691
317160,Virgem Da Lapa,2012,13569
317160,Virgem Da Lapa,2013,13428
317160,Virgem Da Lapa,2014,13288
317160,Virgem Da Lapa,2015,13155
317160,Virgem Da Lapa,2016,13018
317160,Virgem Da Lapa,2017,12866
317160,Virgem Da Lapa,2018,12723
317160,Virgem Da Lapa,2019,12596
317160,Virgem Da Lapa,2020,12466
317160,Virgem Da Lapa,2021,12324
317170,Virginia,2010,8739
317170,Virginia,2011,8751
317170,Virginia,2012,8791
317170,Virginia,2013,8839
317170,Virginia,2014,8889
317170,Virginia,2015,8924
317170,Virginia,2016,8960
317170,Virginia,2017,8990
317170,Virginia,2018,9014
317170,Virginia,2019,9047
317170,Virginia,2020,9081
317170,Virginia,2021,9106
317180,Virginopolis,2010,10748
317180,Virginopolis,2011,10697
317180,Virginopolis,2012,10665
317180,Virginopolis,2013,10655
317180,Virginopolis,2014,10656
317180,Virginopolis,2015,10645
317180,Virginopolis,2016,10653
317180,Virginopolis,2017,10647
317180,Virginopolis,2018,10638
317180,Virginopolis,2019,10637
317180,Virginopolis,2020,10641
317180,Virginopolis,2021,10625
317190,Virgolandia,2010,5711
317190,Virgolandia,2011,5631
317190,Virgolandia,2012,5539
317190,Virgolandia,2013,5440
317190,Virgolandia,2014,5345
317190,Virgolandia,2015,5259
317190,Virgolandia,2016,5169
317190,Virgolandia,2017,5072
317190,Virgolandia,2018,4985
317190,Virgolandia,2019,4907
317190,Virgolandia,2020,4848
317190,Virgolandia,2021,4752
317200,Visconde Do Rio Branco,2010,38332
317200,Visconde Do Rio Branco,2011,38572
317200,Visconde Do Rio Branco,2012,38773
317200,Visconde Do Rio Branco,2013,38951
317200,Visconde Do Rio Branco,2014,39128
317200,Visconde Do Rio Branco,2015,39312
317200,Visconde Do Rio Branco,2016,39475
317200,Visconde Do Rio Branco,2017,39630
317200,Visconde Do Rio Branco,2018,39780
317200,Visconde Do Rio Branco,2019,39973
317200,Visconde Do Rio Branco,2020,40157
317200,Visconde Do Rio Branco,2021,40276
317210,Volta Grande,2010,5092
317210,Volta Grande,2011,5068
317210,Volta Grande,2012,5039
317210,Volta Grande,2013,5000
317210,Volta Grande,2014,4954
317210,Volta Grande,2015,4908
317210,Volta Grande,2016,4853
317210,Volta Grande,2017,4797
317210,Volta Grande,2018,4742
317210,Volta Grande,2019,4695
317210,Volta Grande,2020,4649
317210,Volta Grande,2021,4591
317220,Wenceslau Braz,2010,2566
317220,Wenceslau Braz,2011,2566
317220,Wenceslau Braz,2012,2554
317220,Wenceslau Braz,2013,2550
317220,Wenceslau Braz,2014,2547
317220,Wenceslau Braz,2015,2526
317220,Wenceslau Braz,2016,2514
317220,Wenceslau Braz,2017,2497
317220,Wenceslau Braz,2018,2469
317220,Wenceslau Braz,2019,2461
317220,Wenceslau Braz,2020,2450
317220,Wenceslau Braz,2021,2428
320010,Afonso Claudio,2010,32488
320010,Afonso Claudio,2011,32459
320010,Afonso Claudio,2012,32504
320010,Afonso Claudio,2013,32567
320010,Afonso Claudio,2014,32619
320010,Afonso Claudio,2015,32659
320010,Afonso Claudio,2016,32682
320010,Afonso Claudio,2017,32688
320010,Afonso Claudio,2018,32686
320010,Afonso Claudio,2019,32692
320010,Afonso Claudio,2020,32687
320010,Afonso Claudio,2021,32636
320013,Aguia Branca,2010,9799
320013,Aguia Branca,2011,9808
320013,Aguia Branca,2012,9840
320013,Aguia Branca,2013,9876
320013,Aguia Branca,2014,9919
320013,Aguia Branca,2015,9958
320013,Aguia Branca,2016,9985
320013,Aguia Branca,2017,10010
320013,Aguia Branca,2018,10032
320013,Aguia Branca,2019,10061
320013,Aguia Branca,2020,10089
320013,Aguia Branca,2021,10099
320016,Agua Doce Do Norte,2010,12214
320016,Agua Doce Do Norte,2011,12184
320016,Agua Doce Do Norte,2012,12201
320016,Agua Doce Do Norte,2013,12251
320016,Agua Doce Do Norte,2014,12308
320016,Agua Doce Do Norte,2015,12361
320016,Agua Doce Do Norte,2016,12409
320016,Agua Doce Do Norte,2017,12452
320016,Agua Doce Do Norte,2018,12484
320016,Agua Doce Do Norte,2019,12526
320016,Agua Doce Do Norte,2020,12571
320016,Agua Doce Do Norte,2021,12588
320020,Alegre,2010,31702
320020,Alegre,2011,31610
320020,Alegre,2012,31575
320020,Alegre,2013,31559
320020,Alegre,2014,31536
320020,Alegre,2015,31508
320020,Alegre,2016,31450
320020,Alegre,2017,31381
320020,Alegre,2018,31313
320020,Alegre,2019,31267
320020,Alegre,2020,31185
320020,Alegre,2021,31074
320030,Alfredo Chaves,2010,14392
320030,Alfredo Chaves,2011,14418
320030,Alfredo Chaves,2012,14451
320030,Alfredo Chaves,2013,14479
320030,Alfredo Chaves,2014,14508
320030,Alfredo Chaves,2015,14530
320030,Alfredo Chaves,2016,14550
320030,Alfredo Chaves,2017,14551
320030,Alfredo Chaves,2018,14542
320030,Alfredo Chaves,2019,14540
320030,Alfredo Chaves,2020,14528
320030,Alfredo Chaves,2021,14495
320035,Alto Rio Novo,2010,7549
320035,Alto Rio Novo,2011,7561
320035,Alto Rio Novo,2012,7581
320035,Alto Rio Novo,2013,7606
320035,Alto Rio Novo,2014,7627
320035,Alto Rio Novo,2015,7666
320035,Alto Rio Novo,2016,7679
320035,Alto Rio Novo,2017,7704
320035,Alto Rio Novo,2018,7725
320035,Alto Rio Novo,2019,7747
320035,Alto Rio Novo,2020,7766
320035,Alto Rio Novo,2021,7770
320040,Anchieta,2010,24401
320040,Anchieta,2011,24891
320040,Anchieta,2012,25452
320040,Anchieta,2013,26055
320040,Anchieta,2014,26688
320040,Anchieta,2015,27347
320040,Anchieta,2016,27979
320040,Anchieta,2017,28593
320040,Anchieta,2018,29205
320040,Anchieta,2019,29809
320040,Anchieta,2020,30430
320040,Anchieta,2021,31007
320050,Apiaca,2010,7730
320050,Apiaca,2011,7724
320050,Apiaca,2012,7723
320050,Apiaca,2013,7720
320050,Apiaca,2014,7718
320050,Apiaca,2015,7714
320050,Apiaca,2016,7701
320050,Apiaca,2017,7684
320050,Apiaca,2018,7652
320050,Apiaca,2019,7631
320050,Apiaca,2020,7603
320050,Apiaca,2021,7568
320060,Aracruz,2010,84213
320060,Aracruz,2011,85616
320060,Aracruz,2012,87026
320060,Aracruz,2013,88443
320060,Aracruz,2014,89889
320060,Aracruz,2015,91355
320060,Aracruz,2016,92735
320060,Aracruz,2017,94044
320060,Aracruz,2018,95340
320060,Aracruz,2019,96654
320060,Aracruz,2020,97942
320060,Aracruz,2021,99095
320070,Atilio Vivacqua,2010,10354
320070,Atilio Vivacqua,2011,10421
320070,Atilio Vivacqua,2012,10479
320070,Atilio Vivacqua,2013,10541
320070,Atilio Vivacqua,2014,10601
320070,Atilio Vivacqua,2015,10653
320070,Atilio Vivacqua,2016,10695
320070,Atilio Vivacqua,2017,10736
320070,Atilio Vivacqua,2018,10787
320070,Atilio Vivacqua,2019,10836
320070,Atilio Vivacqua,2020,10885
320070,Atilio Vivacqua,2021,10917
320080,Baixo Guandu,2010,30241
320080,Baixo Guandu,2011,30369
320080,Baixo Guandu,2012,30542
320080,Baixo Guandu,2013,30745
320080,Baixo Guandu,2014,30951
320080,Baixo Guandu,2015,31166
320080,Baixo Guandu,2016,31354
320080,Baixo Guandu,2017,31529
320080,Baixo Guandu,2018,31731
320080,Baixo Guandu,2019,31948
320080,Baixo Guandu,2020,32161
320080,Baixo Guandu,2021,32322
320090,Barra De Sao Francisco,2010,42223
320090,Barra De Sao Francisco,2011,42452
320090,Barra De Sao Francisco,2012,42709
320090,Barra De Sao Francisco,2013,42985
320090,Barra De Sao Francisco,2014,43270
320090,Barra De Sao Francisco,2015,43543
320090,Barra De Sao Francisco,2016,43785
320090,Barra De Sao Francisco,2017,44002
320090,Barra De Sao Francisco,2018,44228
320090,Barra De Sao Francisco,2019,44461
320090,Barra De Sao Francisco,2020,44688
320090,Barra De Sao Francisco,2021,44843
320100,Boa Esperanca,2010,14557
320100,Boa Esperanca,2011,14555
320100,Boa Esperanca,2012,14560
320100,Boa Esperanca,2013,14558
320100,Boa Esperanca,2014,14544
320100,Boa Esperanca,2015,14523
320100,Boa Esperanca,2016,14484
320100,Boa Esperanca,2017,14444
320100,Boa Esperanca,2018,14397
320100,Boa Esperanca,2019,14351
320100,Boa Esperanca,2020,14305
320100,Boa Esperanca,2021,14247
320110,Bom Jesus Do Norte,2010,9747
320110,Bom Jesus Do Norte,2011,9802
320110,Bom Jesus Do Norte,2012,9877
320110,Bom Jesus Do Norte,2013,9971
320110,Bom Jesus Do Norte,2014,10065
320110,Bom Jesus Do Norte,2015,10161
320110,Bom Jesus Do Norte,2016,10241
320110,Bom Jesus Do Norte,2017,10320
320110,Bom Jesus Do Norte,2018,10393
320110,Bom Jesus Do Norte,2019,10477
320110,Bom Jesus Do Norte,2020,10549
320110,Bom Jesus Do Norte,2021,10602
320115,Brejetuba,2010,12259
320115,Brejetuba,2011,12335
320115,Brejetuba,2012,12459
320115,Brejetuba,2013,12587
320115,Brejetuba,2014,12712
320115,Brejetuba,2015,12847
320115,Brejetuba,2016,12954
320115,Brejetuba,2017,13056
320115,Brejetuba,2018,13141
320115,Brejetuba,2019,13235
320115,Brejetuba,2020,13331
320115,Brejetuba,2021,13415
320120,Cachoeiro De Itapemirim,2010,198503
320120,Cachoeiro De Itapemirim,2011,199036
320120,Cachoeiro De Itapemirim,2012,199484
320120,Cachoeiro De Itapemirim,2013,199870
320120,Cachoeiro De Itapemirim,2014,200221
320120,Cachoeiro De Itapemirim,2015,200521
320120,Cachoeiro De Itapemirim,2016,200634
320120,Cachoeiro De Itapemirim,2017,200588
320120,Cachoeiro De Itapemirim,2018,200506
320120,Cachoeiro De Itapemirim,2019,200438
320120,Cachoeiro De Itapemirim,2020,200277
320120,Cachoeiro De Itapemirim,2021,199806
320130,Cariacica,2010,364082
320130,Cariacica,2011,365475
320130,Cariacica,2012,367089
320130,Cariacica,2013,368768
320130,Cariacica,2014,370462
320130,Cariacica,2015,372112
320130,Cariacica,2016,373380
320130,Cariacica,2017,374276
320130,Cariacica,2018,375012
320130,Cariacica,2019,375732
320130,Cariacica,2020,376276
320130,Cariacica,2021,376294
320140,Castelo,2010,36107
320140,Castelo,2011,36311
320140,Castelo,2012,36563
320140,Castelo,2013,36853
320140,Castelo,2014,37144
320140,Castelo,2015,37431
320140,Castelo,2016,37691
320140,Castelo,2017,37928
320140,Castelo,2018,38171
320140,Castelo,2019,38439
320140,Castelo,2020,38694
320140,Castelo,2021,38888
320150,Colatina,2010,116066
320150,Colatina,2011,116826
320150,Colatina,2012,117767
320150,Colatina,2013,118799
320150,Colatina,2014,119862
320150,Colatina,2015,120912
320150,Colatina,2016,121875
320150,Colatina,2017,122789
320150,Colatina,2018,123736
320150,Colatina,2019,124743
320150,Colatina,2020,125709
320150,Colatina,2021,126501
320160,Conceicao Da Barra,2010,29624
320160,Conceicao Da Barra,2011,29648
320160,Conceicao Da Barra,2012,29658
320160,Conceicao Da Barra,2013,29665
320160,Conceicao Da Barra,2014,29660
320160,Conceicao Da Barra,2015,29665
320160,Conceicao Da Barra,2016,29642
320160,Conceicao Da Barra,2017,29590
320160,Conceicao Da Barra,2018,29532
320160,Conceicao Da Barra,2019,29475
320160,Conceicao Da Barra,2020,29414
320160,Conceicao Da Barra,2021,29310
320170,Conceicao Do Castelo,2010,11998
320170,Conceicao Do Castelo,2011,12045
320170,Conceicao Do Castelo,2012,12116
320170,Conceicao Do Castelo,2013,12170
320170,Conceicao Do Castelo,2014,12223
320170,Conceicao Do Castelo,2015,12275
320170,Conceicao Do Castelo,2016,12320
320170,Conceicao Do Castelo,2017,12355
320170,Conceicao Do Castelo,2018,12376
320170,Conceicao Do Castelo,2019,12409
320170,Conceicao Do Castelo,2020,12423
320170,Conceicao Do Castelo,2021,12433
320180,Divino De Sao Lourenco,2010,4658
320180,Divino De Sao Lourenco,2011,4682
320180,Divino De Sao Lourenco,2012,4731
320180,Divino De Sao Lourenco,2013,4789
320180,Divino De Sao Lourenco,2014,4858
320180,Divino De Sao Lourenco,2015,4927
320180,Divino De Sao Lourenco,2016,4979
320180,Divino De Sao Lourenco,2017,5021
320180,Divino De Sao Lourenco,2018,5080
320180,Divino De Sao Lourenco,2019,5132
320180,Divino De Sao Lourenco,2020,5187
320180,Divino De Sao Lourenco,2021,5235
320190,Domingos Martins,2010,33198
320190,Domingos Martins,2011,33441
320190,Domingos Martins,2012,33796
320190,Domingos Martins,2013,34195
320190,Domingos Martins,2014,34611
320190,Domingos Martins,2015,35042
320190,Domingos Martins,2016,35427
320190,Domingos Martins,2017,35795
320190,Domingos Martins,2018,36155
320190,Domingos Martins,2019,36531
320190,Domingos Martins,2020,36888
320190,Domingos Martins,2021,37189
320200,Dores Do Rio Preto,2010,6588
320200,Dores Do Rio Preto,2011,6615
320200,Dores Do Rio Preto,2012,6652
320200,Dores Do Rio Preto,2013,6695
320200,Dores Do Rio Preto,2014,6732
320200,Dores Do Rio Preto,2015,6771
320200,Dores Do Rio Preto,2016,6799
320200,Dores Do Rio Preto,2017,6822
320200,Dores Do Rio Preto,2018,6837
320200,Dores Do Rio Preto,2019,6858
320200,Dores Do Rio Preto,2020,6872
320200,Dores Do Rio Preto,2021,6869
320210,Ecoporanga,2010,23918
320210,Ecoporanga,2011,23816
320210,Ecoporanga,2012,23757
320210,Ecoporanga,2013,23699
320210,Ecoporanga,2014,23639
320210,Ecoporanga,2015,23569
320210,Ecoporanga,2016,23489
320210,Ecoporanga,2017,23395
320210,Ecoporanga,2018,23310
320210,Ecoporanga,2019,23240
320210,Ecoporanga,2020,23152
320210,Ecoporanga,2021,23043
320220,Fundao,2010,17366
320220,Fundao,2011,17574
320220,Fundao,2012,17731
320220,Fundao,2013,17862
320220,Fundao,2014,18005
320220,Fundao,2015,18132
320220,Fundao,2016,18248
320220,Fundao,2017,18357
320220,Fundao,2018,18449
320220,Fundao,2019,18544
320220,Fundao,2020,18638
320220,Fundao,2021,18693
320225,Governador Lindenberg,2010,11109
320225,Governador Lindenberg,2011,11184
320225,Governador Lindenberg,2012,11248
320225,Governador Lindenberg,2013,11288
320225,Governador Lindenberg,2014,11325
320225,Governador Lindenberg,2015,11359
320225,Governador Lindenberg,2016,11384
320225,Governador Lindenberg,2017,11413
